user_id,Y,brands_visited,visits_n_beforeBiedronka,visits_n_beforeCarrefour,visits_n_beforeKaufland,visits_n_beforeLidl,visits_pct_beforeBiedronka,visits_pct_beforeCarrefour,visits_pct_beforeKaufland,visits_pct_beforeLidl,visits_n_afterBiedronka,visits_n_afterCarrefour,visits_n_afterKaufland,visits_n_afterLidl,visits_pct_afterBiedronka,visits_pct_afterCarrefour,visits_pct_afterKaufland,visits_pct_afterLidl,time_minBiedronka,time_minCarrefour,time_minKaufland,time_minLidl,time_minTesco,n_locationsBiedronka,n_locationsCarrefour,n_locationsKaufland,n_locationsLidl,n_locationsTesco
2487407,Lidl,5.0,4,16,6,0,0.15384615384615385,0.6153846153846154,0.23076923076923078,0.0,2,4,7,5,0.1111111111111111,0.2222222222222222,0.3888888888888889,0.2777777777777778,981.0,804.0,760.0,905.0,0.0,2.0,1.0,1.0,1.0,0.0
2487743,Biedronka,3.0,15,7,0,0,0.6818181818181818,0.3181818181818182,0.0,0.0,9,0,0,0,1.0,0.0,0.0,0.0,657.0,899.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
2493749,Lidl,3.0,0,0,0,2,0.0,0.0,0.0,0.5,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,965.0,1003.0,0.0,0.0,0.0,2.0,1.0
2497316,Biedronka,5.0,18,9,8,40,0.22784810126582278,0.11392405063291139,0.10126582278481013,0.5063291139240507,27,8,6,46,0.3103448275862069,0.09195402298850575,0.06896551724137931,0.5287356321839081,467.0,613.0,537.0,485.0,534.0,3.0,1.0,1.0,1.0,1.0
2499188,Biedronka,4.0,2,3,0,1,0.25,0.375,0.0,0.125,2,0,0,0,1.0,0.0,0.0,0.0,801.0,1076.0,0.0,1164.0,1117.0,2.0,1.0,0.0,1.0,1.0
2499250,Carrefour,4.0,2,0,0,0,1.0,0.0,0.0,0.0,0,1,0,1,0.0,0.5,0.0,0.5,1017.0,844.0,0.0,694.0,0.0,1.0,1.0,0.0,1.0,0.0
2501404,Biedronka,4.0,8,5,0,1,0.4444444444444444,0.2777777777777778,0.0,0.05555555555555555,2,0,0,0,1.0,0.0,0.0,0.0,425.0,929.0,0.0,999.0,390.0,1.0,1.0,0.0,1.0,1.0
2502425,Lidl,5.0,2,9,20,3,0.058823529411764705,0.2647058823529412,0.5882352941176471,0.08823529411764706,0,7,9,10,0.0,0.2692307692307692,0.34615384615384615,0.38461538461538464,704.0,740.0,578.0,626.0,0.0,1.0,1.0,1.0,2.0,0.0
2505586,Biedronka,4.0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,0,0,0.5,0.5,0.0,0.0,808.0,749.0,0.0,0.0,750.0,1.0,1.0,0.0,0.0,1.0
2506522,Carrefour,4.0,1,2,0,1,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,1,4,0,0,0.2,0.8,0.0,0.0,747.0,688.0,0.0,861.0,887.0,2.0,1.0,0.0,1.0,1.0
